Gene_name,Protein_name_x,half_life_x,Protein_name_y,half_life_y,half_life_all_x,half_life_all_y,kdeg
YLR032W,P32849,1.3037857291257207,P32849,6.180711,1.3037857291257207,6.180711,0.11214683562456573
YLR033W,Q07979,2.241055906069023,Q07979,10.30255,2.241055906069023,10.30255,0.06727918627523723
YLR038C,Q01519,3.0375023490170925,Q01519,4.607531,3.0375023490170925,4.607531,0.1504378767196456
YLR039C,P40395,2.827132024376591,,,2.827132024376591,2.827132024376591,0.24517679916727295
YLR043C,P22217,2.7404006800819376,P22217,9.037081,2.7404006800819376,9.037081,0.07670033947465396
YLR044C,P06169,2.6476452059284252,P06169,11.48787,2.6476452059284252,11.48787,0.06033731062067601
YLR045C,P46675,2.5087890212952457,P46675,7.397002,2.5087890212952457,7.397002,0.09370650170973933
YLR048W,P46654,1.4154289089011405,P46654,,1.4154289089011405,1.4154289089011405,0.48970822639058986
YLR051C,Q12035,1.1309957014332368,Q12035,6.67685,1.1309957014332368,6.67685,0.10381350195974828
YLR052W,Q12345,1.9027884314399763,Q12345,7.889204,1.9027884314399763,7.889204,0.08786021765439773
YLR055C,P38915,2.011117424488303,P38915,9.080904,2.011117424488303,9.080904,0.07633019582190774
YLR056W,P32353,1.2290478457957366,P32353,2.148558,1.2290478457957366,2.148558,0.32261041152249337
YLR057W,Q12205,1.3812087316091302,,,1.3812087316091302,1.3812087316091302,0.5018410068639066
YLR058C,P37291,3.685765587661164,P37291,8.504285,3.685765587661164,8.504285,0.08150563869389905
YLR059C,P54964,2.1358601426589976,P54964,10.22186,2.1358601426589976,10.22186,0.06781027920162723
YLR060W,P15624,1.747887495783636,P15624,11.13082,1.747887495783636,11.13082,0.06227278678120258
YLR061W,P05749,1.4769129623654993,P05749,10.99294,1.4769129623654993,10.99294,0.06305384915772716
YLR063W,Q12291,1.292255087679924,Q12291,7.622086,1.292255087679924,7.622086,0.09093930199159984
YLR065C,Q99382,2.1844267334149476,Q99382,16.2035,2.1844267334149476,16.2035,0.0427776209189339
YLR066W,Q12133,2.647716173341647,Q12133,11.65152,2.647716173341647,11.65152,0.05948985029935539
YLR068W,Q12247,0.9408124160515656,Q12247,5.587476,0.9408124160515656,5.587476,0.12405371952558639
YLR069C,P25039,2.955042086034462,P25039,8.803695,2.955042086034462,8.803695,0.07873366587097183
YLR071C,P19263,2.2872773708772196,P19263,11.63433,2.2872773708772196,11.63433,0.05957774797173067
YLR072W,Q08001,2.268824058102938,Q08001,6.113456,2.268824058102938,6.113456,0.11338057893275837
YLR074C,Q08004,0.6780757284366397,Q08004,2.642543,0.6780757284366397,2.642543,0.26230308477854297
YLR075W,P41805,1.5286583142036858,P41805,8.778139,1.5286583142036858,8.778139,0.07896288502152282
YLR078C,P25385,2.022185130272238,P25385,8.641216,2.022185130272238,8.641216,0.08021407873150553
YLR079W,P38634,1.0287686048264717,P38634,0.6076348,1.0287686048264717,0.6076348,1.1407298932844947
YLR082C,Q12020,,Q12020,6.478507,6.478507,6.478507,0.10699180853859466
YLR083C,P32802,1.3299567716844978,P32802,7.039275,1.3299567716844978,7.039275,0.09846854691142842
YLR084C,Q12465,1.9963194094434529,,,1.9963194094434529,1.9963194094434529,0.3472125639219154
YLR085C,Q12509,3.76795402697111,Q12509,16.81877,3.76795402697111,16.81877,0.04121271535076258
YLR086W,Q12267,12.373409237734448,,,12.373409237734448,12.373409237734448,0.05601909443406233
YLR089C,P52893,2.5597973217616676,P52893,8.509351,2.5597973217616676,8.509351,0.08145711471532262
YLR093C,Q12255,2.937630030795601,Q12255,7.028813,2.937630030795601,7.028813,0.09861511190580048
YLR094C,Q12418,1.8859504979879156,,,1.8859504979879156,1.8859504979879156,0.3675320117359659
YLR095C,Q12072,2.086562344267005,Q12072,8.92361,2.086562344267005,8.92361,0.07767564702625342
YLR096W,P13186,1.6773862950198972,P13186,8.303432,1.6773862950198972,8.303432,0.08347719118551765
YLR100W,Q12452,2.3603770726517572,Q12452,13.45197,2.3603770726517572,13.45197,0.05152755920210537
YLR104W,Q08045,2.1623293970293487,Q08045,10.21182,2.1623293970293487,10.21182,0.06787694853218577
YLR106C,Q12019,1.2695438199363673,Q12019,8.735815,1.2695438199363673,8.735815,0.07934545094647097
YLR108C,Q12259,,Q12259,3.218232,3.218232,3.218232,0.21538135863416474
YLR109W,P38013,1.7092353581510307,P38013,10.952,1.7092353581510307,10.952,0.0632895526442609
YLR113W,P32485,2.728250672129172,P32485,10.75775,2.728250672129172,10.75775,0.06443235626036535
YLR114C,Q12500,2.6932615134353535,Q12500,8.318807,2.6932615134353535,8.318807,0.0833229068254553
YLR115W,Q12102,1.2569601545994886,Q12102,10.21267,1.2569601545994886,10.21267,0.0678712991372428
YLR116W,Q12186,1.5333271848983947,Q12186,7.737514,1.5333271848983947,7.737514,0.08958267223296078
YLR118C,Q12354,3.757445316721232,Q12354,10.42331,3.757445316721232,10.42331,0.06649971847330122
YLR119W,Q99176,2.6061286655902833,Q99176,12.69058,2.6061286655902833,12.69058,0.05461903085280147
YLR128W,Q12395,,Q12395,9.342688,9.342688,9.342688,0.07419140835698947
YLR129W,Q12220,1.1630362645829206,Q12220,9.406725,1.1630362645829206,9.406725,0.07368634466936637
YLR131C,P21192,2.1867054547870555,P21192,3.389496,2.1867054547870555,3.389496,0.20449859818685295
YLR133W,P20485,3.061902664863108,P20485,10.75407,3.061902664863108,10.75407,0.06445440475651965
YLR134W,P16467,2.8722724352331603,P16467,,2.8722724352331603,2.8722724352331603,0.24132361960423793
YLR138W,Q99271,1.2358373282964858,,,1.2358373282964858,1.2358373282964858,0.5608725069952366
YLR143W,Q12429,1.8326648461346666,Q12429,10.01816,1.8326648461346666,10.01816,0.0691890707035968
YLR144C,Q12168,2.5269658905102537,Q12168,7.994605,2.5269658905102537,7.994605,0.08670186714164681
YLR146C,Q12455,1.4741049460599454,Q12455,8.901413,1.4741049460599454,8.901413,0.07786934282904807
YLR147C,P43321,1.9486535832181677,P43321,9.999939,1.9486535832181677,9.999939,0.06931514087835389
YLR148W,P27801,1.735008839323771,P27801,8.849711,1.735008839323771,8.849711,0.07832427302540675
YLR149C,Q99296,6.44265675931505,,,6.44265675931505,6.44265675931505,0.10758716573838353
YLR150W,P39015,1.6297797674716368,P39015,9.285052,1.6297797674716368,9.285052,0.07465194385125094
YLR153C,P52910,2.723101558742017,P52910,8.73149,2.723101558742017,8.73149,0.07938475341092359
YLR154C,Q12338,1.466122916453052,,,1.466122916453052,1.466122916453052,0.47277562664176603
YLR163C,P10507,2.043470758586865,P10507,5.403545,2.043470758586865,5.403545,0.12827637792596255
YLR166C,Q06245,2.466770347066709,Q06245,7.567323,2.466770347066709,7.567323,0.09159740909168873
YLR167W;YLL039C,P05759,1.129711392250048,,,1.129711392250048,1.129711392250048,0.6135612912421844
YLR172C,P32469,1.4473362078955545,P32469,9.746521,1.4473362078955545,9.746521,0.07111739466420329
YLR175W,P33322,1.2226545778508926,P33322,7.402205,1.2226545778508926,7.402205,0.09364063553494469
YLR176C,P48743,4.340829185058586,P48743,6.212115,4.340829185058586,6.212115,0.11157990162125866
YLR177W,Q06251,2.857787846567268,,,2.857787846567268,2.857787846567268,0.24254675916287605
YLR178C,P14306,10.288967118999718,P14306,,10.288967118999718,10.288967118999718,0.06736800424602117
YLR179C,Q06252,2.8459559190263892,Q06252,14.66186,2.8459559190263892,14.66186,0.0472755285182061
YLR180W,P10659,1.4542878764460854,P10659,8.512015,1.4542878764460854,8.512015,0.08143162113318002
YLR181C,Q06263,2.6944108998888145,Q06263,9.932135,2.6944108998888145,9.932135,0.06978833660234635
YLR182W,P09959,2.5179684130215145,P09959,8.107757,2.5179684130215145,8.107757,0.08549185435132618
YLR185W,P49166,1.5464946518707396,P49166,9.456718,1.5464946518707396,9.456718,0.07329680133847126
YLR186W,Q06287,1.29203177159983,Q06287,10.43313,1.29203177159983,10.43313,0.06643712678361578
YLR187W,Q06315,1.6278853221332406,Q06315,5.491364,1.6278853221332406,5.491364,0.12622495623308622
YLR188W,P33310,1.56475870438182,,,1.56475870438182,1.56475870438182,0.4429738455002126
YLR189C,Q06321,1.508195384399221,Q06321,9.777691,1.508195384399221,9.777691,0.07089068171206732
YLR192C,Q05775,1.9221469427089488,Q05775,9.343747,1.9221469427089488,9.343747,0.0741829996638335
YLR195C,P14743,2.186628380352012,P14743,11.38562,2.186628380352012,11.38562,0.06087917746771325
YLR196W,P21304,1.0650688393471417,P21304,8.750494,1.0650688393471417,8.750494,0.07921234853254516
YLR197W,Q12460,1.1173233717895537,Q12460,8.43681,1.1173233717895537,8.43681,0.08215749561267177
YLR199C,Q05778,2.2406888827440903,Q05778,11.30142,2.2406888827440903,11.30142,0.06133275115515973
YLR200W,P52553,1.9220563240445436,P52553,11.69995,1.9220563240445436,11.69995,0.05924360194359338
YLR201C,Q05779,2.2133339927049307,Q05779,9.34525,2.2133339927049307,9.34525,0.07417106878467085
YLR203C,P32335,3.4528787848251348,P32335,7.442434,3.4528787848251348,7.442434,0.09313447463020098
YLR206W,Q05785,3.013365765332576,Q05785,0.3866126,3.013365765332576,0.3866126,1.7928727117531744
YLR208W,Q04491,2.1923502735817,Q04491,13.44454,2.1923502735817,13.44454,0.051556035428504454
YLR209C,Q05788,2.6915288039522833,Q05788,12.14283,2.6915288039522833,12.14283,0.05708283658421845
YLR212C,P53378,2.380156537196263,,,2.380156537196263,2.380156537196263,0.29121915711327423
YLR215C,Q05791,1.3249309157389746,Q05791,8.795663,1.3249309157389746,8.795663,0.07880556366927034
YLR216C,P53691,2.546589421858055,P53691,18.79548,2.546589421858055,18.79548,0.03687839738915661
YLR218C,Q05809,4.8653869522423685,Q05809,8.065176,4.8653869522423685,8.065176,0.08594321817154955
YLR219W,Q05812,2.873556704090781,Q05812,8.380684,2.873556704090781,8.380684,0.08270770984324731
YLR221C,Q05942,1.2897179232406786,Q05942,8.939234,1.2897179232406786,8.939234,0.07753988547116511
YLR222C,Q05946,1.1846562274584609,Q05946,8.774599,1.1846562274584609,8.774599,0.07899474158989434
YLR223C,P39520,0.7498792890265755,P39520,0.6466247,0.7498792890265755,0.6466247,1.0719466493623662
YLR225C,Q05948,2.955201979695777,Q05948,10.53322,2.955201979695777,10.53322,0.06580582011578086
YLR226W,Q05949,1.7971519097516797,Q05949,8.777797,1.7971519097516797,8.777797,0.07896596156871084
YLR228C,Q05958,2.2455512162825926,,,2.2455512162825926,2.2455512162825926,0.3086757387379562
YLR229C,P19073,2.189600649219498,P19073,7.902556,2.189600649219498,7.902556,0.08771177079415132
YLR231C,Q05979,4.983404451711976,Q05979,13.06259,4.983404451711976,13.06259,0.05306353338502895
YLR233C,P17214,1.236984704156078,P17214,9.796406,1.236984704156078,9.796406,0.07075525254465212
YLR238W,Q06001,,Q06001,10.31209,10.31209,10.31209,0.06721694443705838
YLR241W,Q06538,5.47879227239713,,,5.47879227239713,5.47879227239713,0.12651459411084284
YLR243W,Q06543,,Q06543,10.33922,10.33922,10.33922,0.06704056791130718
YLR244C,Q01662,1.0911949234237401,Q01662,7.442554,1.0911949234237401,7.442554,0.09313297297674229
YLR245C,Q06549,2.783471681570362,Q06549,7.210593,2.783471681570362,7.210593,0.09612901193562655
YLR248W,P38623,2.302221113035081,P38623,9.359726,2.302221113035081,9.359726,0.07405635384624991
YLR249W;YNL014W,P16521,1.2492508398531426,P16521;P53978,9.0484,1.2492508398531426,9.0484,0.07660439199857932
YLR250W,P39931,2.092088965538956,P39931,9.178552,2.092088965538956,9.178552,0.0755181406130232
YLR256W,P0CE41,,P0CE41,2.232691,2.232691,2.232691,0.310453699396802
YLR256W-A,P0C2I8,2.361024408778761,,,2.361024408778761,2.361024408778761,0.2935789981597333
YLR257W,Q06146,2.8051135409085433,Q06146,5.89116,2.8051135409085433,5.89116,0.11765886184723302
YLR258W,P27472,14.859309699334663,P27472,9.087931,14.859309699334663,9.087931,0.07627117553598782
YLR259C,P19882,3.0202240067478012,P19882,12.79634,3.0202240067478012,12.79634,0.054167612032811355
YLR260W,Q06147,2.3592737680206985,Q06147,7.652699,2.3592737680206985,7.652699,0.09057551859284486
YLR262C,Q99260,2.458537786354607,Q99260,9.364066,2.458537786354607,9.364066,0.07402203066060677
YLR262C-A,Q3E764,1.6157992067847555,Q3E764,8.190857,1.6157992067847555,8.190857,0.08462450028854678
YLR264W,P0C0X0,1.6514450489348844,,,1.6514450489348844,1.6514450489348844,0.41972161350872517
YLR268W,P22214,2.6214987183998075,P22214,10.01026,2.6214987183998075,10.01026,0.0692436740464229
YLR270W,Q06151,4.332743783106398,Q06151,11.10635,4.332743783106398,11.10635,0.062409988930651854
YLR271W,Q06152,3.6312261948566404,Q06152,5.202891,3.6312261948566404,5.202891,0.13322346759906084
YLR272C,Q06156,1.0298689925094242,Q06156,6.325573,1.0298689925094242,6.325573,0.10957856000712429
YLR274W,P29496,4.810345180850227,P29496,7.901665,4.810345180850227,7.901665,0.08772166126505557
YLR275W,Q06217,1.921267466813307,Q06217,10.71328,1.921267466813307,10.71328,0.06469981000776096
YLR276C,Q06218,1.253854614147794,Q06218,7.817762,1.253854614147794,7.817762,0.08866312130759996
YLR277C,Q06224,1.8857456092735958,Q06224,7.683847,1.8857456092735958,7.683847,0.09020835273788576
YLR278C,Q05854,2.212346842898048,Q05854,3.887782,2.212346842898048,3.887782,0.1782885924570733
YLR284C,Q05871,2.0036338060455363,Q05871,8.298919,2.0036338060455363,8.298919,0.08352258656337594
YLR285W,Q05874,1.9147531631280938,Q05874;REV__P27697,10.55514,1.9147531631280938,10.55514,0.0656691602915684
YLR286C,P29029,0.993685402101637,P29029,1.390236,0.993685402101637,1.390236,0.49858238497632434
YLR287C,Q05881,1.4233903952102738,Q05881,10.54763,1.4233903952102738,10.54763,0.06571591727809425
YOR182C;YLR287C-A,P0CX34,1.4254307917837092,,,1.4254307917837092,1.4254307917837092,0.48627206915642485
YLR290C,Q05892,7.144596211146531,Q05892,10.72369,7.144596211146531,10.72369,0.06463700280033695
YLR291C,P32502,1.6366422963319611,P32502,10.07897,1.6366422963319611,10.07897,0.06877162850568513
YLR292C,P39742,1.7244799803976312,P39742,9.971786,1.7244799803976312,9.971786,0.06951083592848316
YLR293C,P32835,1.7842831114938407,P32835,10.6342,1.7842831114938407,10.6342,0.06518094267175202
YLR295C,Q12349,2.617435610053608,Q12349,5.137858,2.617435610053608,5.137858,0.13490975822219012
YLR300W,P23776,2.3594931704538133,P23776,1.546099,2.3594931704538133,1.546099,0.44832004972511164
YLR301W,Q05905,2.740735378720328,Q05905,10.37531,2.740735378720328,10.37531,0.0668073706289205
YLR303W,P06106,2.630264556384112,P06106,34.56455,2.630264556384112,34.56455,0.020053701858116058
YLR304C,P19414,3.3439456556211593,P19414,18.07519,3.3439456556211593,18.07519,0.03834798862750241
YLR305C,P37297,2.342243096504478,P37297,8.377186,2.342243096504478,8.377186,0.08274224549388605
YLR309C,Q06704,1.9901300893763512,Q06704,7.453751,1.9901300893763512,7.453751,0.09299306893400991
YLR310C,P04821,2.6012113648592594,P04821,6.694839,2.6012113648592594,6.694839,0.1035345555822844
YLR312W-A,P36523,2.379833955178442,P36523,8.425689,2.379833955178442,8.425689,0.08226593463869189
YLR314C,P32457,2.4543116110374745,P32457,10.12709,2.4543116110374745,10.12709,0.06844485242650605
YLR319C,P41697,2.1473557452146883,P41697,8.578164,2.1473557452146883,8.578164,0.0808036755370899
YLR321C,Q06168,1.7324742883305877,Q06168,10.53787,1.7324742883305877,10.53787,0.06577678226813818
YLR323C,P53769,1.263244420227816,P53769,5.636885,1.263244420227816,5.636885,0.12296635119573049
YLR324W,Q06169,3.1825960121979957,Q06169,8.883888,3.1825960121979957,8.883888,0.07802295352664793
YLR325C,P49167,1.5439176674107642,P49167,9.099488,1.5439176674107642,9.099488,0.0761743056927978
YLR327C,Q06177,0.5317094620942693,Q06177,0.6682078,0.5317094620942693,0.6682078,1.0373227917422474
YLR328W,Q06178,1.044178885217173,Q06178,10.45834,1.044178885217173,10.45834,0.06627697900048625
YLR330W,Q12114,2.54361347460282,Q12114,9.273409,2.54361347460282,9.273409,0.0747456712585356
YLR335W,P32499,1.9838687122678245,P32499,11.97251,1.9838687122678245,11.97251,0.057894892596451815
YLR336C,Q06132,1.1691542266293498,Q06132,5.573376,1.1691542266293498,5.573376,0.12436756116220139
YLR337C,P37370,2.733482868218978,P37370,8.885785,2.733482868218978,8.885785,0.07800629663670067
YLR340W,P05317,1.5778102785930561,P05317,10.30913,1.5778102785930561,10.30913,0.06723624404386648
YLR342W,P38631,1.4479040651818325,,,1.4479040651818325,1.4479040651818325,0.47872452134658355
YLR343W;REV__YLR343W,Q06135,3.4027330017417254,,,3.4027330017417254,3.4027330017417254,0.2037030763815881
YLR344W,P05743,1.4824191672881166,P05743,,1.4824191672881166,1.4824191672881166,0.46757839877904667
YLR345W,Q06137,8.111641082307969,Q06137,10.14717,8.111641082307969,10.14717,0.06830940849122911
YLR347C,Q06142,1.9882237852425249,Q06142,9.838679,1.9882237852425249,9.838679,0.07045124457866196
YLR350W,Q06144,1.6480673008326412,Q06144,3.654701,1.6480673008326412,3.654701,0.18965906665413812
YLR351C,P49954,2.425550823039506,P49954,12.21268,2.425550823039506,12.21268,0.05675635327871894
YLR354C,P15019,3.1725181308591397,P15019,20.28838,3.1725181308591397,20.28838,0.03416473767545488
YLR355C,P06168,1.6408634248533103,P06168,12.01325,1.6408634248533103,12.01325,0.057698556224164595
YLR356W,Q06485,6.114757160551511,Q06485,8.412409,6.114757160551511,8.412409,0.08239580131683388
YLR357W,Q06488,2.3315204473694333,Q06488,11.35811,2.3315204473694333,11.35811,0.061026630360151934
YLR359W,Q05911,3.785376238582962,Q05911,7.950867,3.785376238582962,7.950867,0.08717881717301337
YLR361C,Q05924,1.9174763001884798,Q05924,8.313694,1.9174763001884798,8.313694,0.08337415119680196
YLR361C-A,Q3E795,2.978513302686971,Q3E795,9.957282,2.978513302686971,9.957282,0.06961208696910917
YLR362W;YPL209C,P23561,2.1082830124481107,,,2.1082830124481107,2.1082830124481107,0.328773308169415
YLR363C,Q12129,,Q12129,6.244883,6.244883,6.244883,0.11099442224297001
YLR363W-A,Q3E747,1.2119648999381187,Q3E747,3.688274,1.2119648999381187,3.688274,0.18793267001311326
YLR364W,Q05926,2.4070222320264687,Q05926,13.0255,2.4070222320264687,13.0255,0.053214631343130425
YLR367W;YJL190C,Q3E7Y3,1.527640173608109,,,1.527640173608109,1.527640173608109,0.4537372036523574
YLR369W,Q05931,2.472238736599552,Q05931,10.08179,2.472238736599552,10.08179,0.06875239223986468
YLR370C,Q05933,4.477113218352343,Q05933,20.0222,4.477113218352343,20.0222,0.03461893201346232
YLR372W,P40319,1.86549859369627,P40319,8.736914,1.86549859369627,8.736914,0.07933547023124472
YLR373C,Q05934,,Q05934,11.38027,11.38027,11.38027,0.060907797491618856
YLR375W,Q05937,1.5344051818203708,Q05937,3.854489,1.5344051818203708,3.854489,0.1798285532945989
